Aar;erMann;Kommune;KommNr;Fylke;FylkeNum;BoShHN;BoShHNnum;BoHF;BoHFnum;BoRHF;boRHFnum;Bydel;BydelNum;AntInnb
2013;Menn;Ulstein;1516;Møre og Romsdal;15;;;Møre og Romsdal;8;Boomr Helse Midt-Norge RHF;2;;;4233
2013;Menn;Hareid;1517;Møre og Romsdal;15;;;Møre og Romsdal;8;Boomr Helse Midt-Norge RHF;2;;;2544
2013;Menn;Volda;1519;Møre og Romsdal;15;;;Møre og Romsdal;8;Boomr Helse Midt-Norge RHF;2;;;4463
2013;Menn;Ørsta;1520;Møre og Romsdal;15;;;Møre og Romsdal;8;Boomr Helse Midt-Norge RHF;2;;;5343
2013;Menn;Ørskog;1523;Møre og Romsdal;15;;;Møre og Romsdal;8;Boomr Helse Midt-Norge RHF;2;;;1182
2013;Menn;Norddal;1524;Møre og Romsdal;15;;;Møre og Romsdal;8;Boomr Helse Midt-Norge RHF;2;;;841
2013;Menn;Stranda;1525;Møre og Romsdal;15;;;Møre og Romsdal;8;Boomr Helse Midt-Norge RHF;2;;;2346
2013;Menn;Stordal;1526;Møre og Romsdal;15;;;Møre og Romsdal;8;Boomr Helse Midt-Norge RHF;2;;;513
2013;Menn;Sykkylven;1528;Møre og Romsdal;15;;;Møre og Romsdal;8;Boomr Helse Midt-Norge RHF;2;;;3879
2013;Menn;Skodje;1529;Møre og Romsdal;15;;;Møre og Romsdal;8;Boomr Helse Midt-Norge RHF;2;;;2228
2013;Menn;Sula;1531;Møre og Romsdal;15;;;Møre og Romsdal;8;Boomr Helse Midt-Norge RHF;2;;;4422
2013;Menn;Giske;1532;Møre og Romsdal;15;;;Møre og Romsdal;8;Boomr Helse Midt-Norge RHF;2;;;3924
2013;Menn;Haram;1534;Møre og Romsdal;15;;;Møre og Romsdal;8;Boomr Helse Midt-Norge RHF;2;;;4682
2013;Menn;Vestnes;1535;Møre og Romsdal;15;;;Møre og Romsdal;8;Boomr Helse Midt-Norge RHF;2;;;3433
2013;Menn;Rauma;1539;Møre og Romsdal;15;;;Møre og Romsdal;8;Boomr Helse Midt-Norge RHF;2;;;3760
2013;Menn;Nesset;1543;Møre og Romsdal;15;;;Møre og Romsdal;8;Boomr Helse Midt-Norge RHF;2;;;1542
2013;Menn;Midsund;1545;Møre og Romsdal;15;;;Møre og Romsdal;8;Boomr Helse Midt-Norge RHF;2;;;1044
2013;Menn;Sandøy;1546;Møre og Romsdal;15;;;Møre og Romsdal;8;Boomr Helse Midt-Norge RHF;2;;;662
2013;Menn;Aukra;1547;Møre og Romsdal;15;;;Møre og Romsdal;8;Boomr Helse Midt-Norge RHF;2;;;1706
2013;Menn;Fræna;1548;Møre og Romsdal;15;;;Møre og Romsdal;8;Boomr Helse Midt-Norge RHF;2;;;4904
2013;Menn;Eide;1551;Møre og Romsdal;15;;;Møre og Romsdal;8;Boomr Helse Midt-Norge RHF;2;;;1778
2013;Menn;Averøy;1554;Møre og Romsdal;15;;;Møre og Romsdal;8;Boomr Helse Midt-Norge RHF;2;;;2919
2013;Menn;Gjemnes;1557;Møre og Romsdal;15;;;Møre og Romsdal;8;Boomr Helse Midt-Norge RHF;2;;;1306
2013;Menn;Tingvoll;1560;Møre og Romsdal;15;;;Møre og Romsdal;8;Boomr Helse Midt-Norge RHF;2;;;1557
2013;Menn;Sunndal;1563;Møre og Romsdal;15;;;Møre og Romsdal;8;Boomr Helse Midt-Norge RHF;2;;;3600
2013;Menn;Surnadal;1566;Møre og Romsdal;15;;;Møre og Romsdal;8;Boomr Helse Midt-Norge RHF;2;;;3040
2013;Menn;Rindal;1567;Møre og Romsdal;15;;;St. Olavs;7;Boomr Helse Midt-Norge RHF;2;;;1019
2013;Menn;Halsa;1571;Møre og Romsdal;15;;;Møre og Romsdal;8;Boomr Helse Midt-Norge RHF;2;;;794
2013;Menn;Smøla;1573;Møre og Romsdal;15;;;Møre og Romsdal;8;Boomr Helse Midt-Norge RHF;2;;;1092
2013;Menn;Aure;1576;Møre og Romsdal;15;;;Møre og Romsdal;8;Boomr Helse Midt-Norge RHF;2;;;1843
2013;Menn;Trondheim;1601;Sør-Trøndelag;16;;;St. Olavs;7;Boomr Helse Midt-Norge RHF;2;;;91993
2013;Menn;Hemne;1612;Sør-Trøndelag;16;;;St. Olavs;7;Boomr Helse Midt-Norge RHF;2;;;2111
2013;Menn;Snillfjord;1613;Sør-Trøndelag;16;;;St. Olavs;7;Boomr Helse Midt-Norge RHF;2;;;540
2013;Menn;Hitra;1617;Sør-Trøndelag;16;;;St. Olavs;7;Boomr Helse Midt-Norge RHF;2;;;2368
2013;Menn;Frøya;1620;Sør-Trøndelag;16;;;St. Olavs;7;Boomr Helse Midt-Norge RHF;2;;;2344
2013;Menn;Ørland;1621;Sør-Trøndelag;16;;;St. Olavs;7;Boomr Helse Midt-Norge RHF;2;;;2596
2013;Menn;Agdenes;1622;Sør-Trøndelag;16;;;St. Olavs;7;Boomr Helse Midt-Norge RHF;2;;;887
2013;Menn;Rissa;1624;Sør-Trøndelag;16;;;St. Olavs;7;Boomr Helse Midt-Norge RHF;2;;;3447
2013;Menn;Bjugn;1627;Sør-Trøndelag;16;;;St. Olavs;7;Boomr Helse Midt-Norge RHF;2;;;2362
2013;Menn;Åfjord;1630;Sør-Trøndelag;16;;;St. Olavs;7;Boomr Helse Midt-Norge RHF;2;;;1652
2013;Menn;Roan;1632;Sør-Trøndelag;16;;;Nord-Trøndelag;6;Boomr Helse Midt-Norge RHF;2;;;501
2013;Menn;Osen;1633;Sør-Trøndelag;16;;;Nord-Trøndelag;6;Boomr Helse Midt-Norge RHF;2;;;526
2013;Menn;Oppdal;1634;Sør-Trøndelag;16;;;St. Olavs;7;Boomr Helse Midt-Norge RHF;2;;;3389
2013;Menn;Rennebu;1635;Sør-Trøndelag;16;;;St. Olavs;7;Boomr Helse Midt-Norge RHF;2;;;1311
2013;Menn;Meldal;1636;Sør-Trøndelag;16;;;St. Olavs;7;Boomr Helse Midt-Norge RHF;2;;;1988
2013;Menn;Orkdal;1638;Sør-Trøndelag;16;;;St. Olavs;7;Boomr Helse Midt-Norge RHF;2;;;5842
2013;Menn;Røros;1640;Sør-Trøndelag;16;;;St. Olavs;7;Boomr Helse Midt-Norge RHF;2;;;2749
2013;Menn;Holtålen;1644;Sør-Trøndelag;16;;;St. Olavs;7;Boomr Helse Midt-Norge RHF;2;;;1000
2013;Menn;Midtre Gauldal;1648;Sør-Trøndelag;16;;;St. Olavs;7;Boomr Helse Midt-Norge RHF;2;;;3192
2013;Menn;Melhus;1653;Sør-Trøndelag;16;;;St. Olavs;7;Boomr Helse Midt-Norge RHF;2;;;8063
2013;Menn;Skaun;1657;Sør-Trøndelag;16;;;St. Olavs;7;Boomr Helse Midt-Norge RHF;2;;;3826
2013;Menn;Klæbu;1662;Sør-Trøndelag;16;;;St. Olavs;7;Boomr Helse Midt-Norge RHF;2;;;3042
2013;Menn;Malvik;1663;Sør-Trøndelag;16;;;St. Olavs;7;Boomr Helse Midt-Norge RHF;2;;;6815
2013;Menn;Selbu;1664;Sør-Trøndelag;16;;;St. Olavs;7;Boomr Helse Midt-Norge RHF;2;;;2083
2013;Menn;Tydal;1665;Sør-Trøndelag;16;;;St. Olavs;7;Boomr Helse Midt-Norge RHF;2;;;421
2013;Menn;Steinkjer;1702;Nord-Trøndelag;17;;;Nord-Trøndelag;6;Boomr Helse Midt-Norge RHF;2;;;10822
2013;Menn;Namsos;1703;Nord-Trøndelag;17;;;Nord-Trøndelag;6;Boomr Helse Midt-Norge RHF;2;;;6487
2013;Menn;Meråker;1711;Nord-Trøndelag;17;;;Nord-Trøndelag;6;Boomr Helse Midt-Norge RHF;2;;;1280
2013;Menn;Stjørdal;1714;Nord-Trøndelag;17;;;Nord-Trøndelag;6;Boomr Helse Midt-Norge RHF;2;;;11344
2013;Menn;Frosta;1717;Nord-Trøndelag;17;;;Nord-Trøndelag;6;Boomr Helse Midt-Norge RHF;2;;;1329
2013;Menn;Leksvik;1718;Nord-Trøndelag;17;;;Nord-Trøndelag;6;Boomr Helse Midt-Norge RHF;2;;;1768
2013;Menn;Levanger;1719;Nord-Trøndelag;17;;;Nord-Trøndelag;6;Boomr Helse Midt-Norge RHF;2;;;9566
2013;Menn;Verdal;1721;Nord-Trøndelag;17;;;Nord-Trøndelag;6;Boomr Helse Midt-Norge RHF;2;;;7544
2013;Menn;Verran;1724;Nord-Trøndelag;17;;;Nord-Trøndelag;6;Boomr Helse Midt-Norge RHF;2;;;1333
2013;Menn;Namdalseid;1725;Nord-Trøndelag;17;;;Nord-Trøndelag;6;Boomr Helse Midt-Norge RHF;2;;;860
2013;Menn;Snåsa;1736;Nord-Trøndelag;17;;;Nord-Trøndelag;6;Boomr Helse Midt-Norge RHF;2;;;1101
2013;Menn;Lierne;1738;Nord-Trøndelag;17;;;Nord-Trøndelag;6;Boomr Helse Midt-Norge RHF;2;;;711
2013;Menn;Røyrvik;1739;Nord-Trøndelag;17;;;Nord-Trøndelag;6;Boomr Helse Midt-Norge RHF;2;;;253
2013;Menn;Namsskogan;1740;Nord-Trøndelag;17;;;Nord-Trøndelag;6;Boomr Helse Midt-Norge RHF;2;;;463
2013;Menn;Grong;1742;Nord-Trøndelag;17;;;Nord-Trøndelag;6;Boomr Helse Midt-Norge RHF;2;;;1263
2013;Menn;Høylandet;1743;Nord-Trøndelag;17;;;Nord-Trøndelag;6;Boomr Helse Midt-Norge RHF;2;;;631
2013;Menn;Overhalla;1744;Nord-Trøndelag;17;;;Nord-Trøndelag;6;Boomr Helse Midt-Norge RHF;2;;;1905
2013;Menn;Fosnes;1748;Nord-Trøndelag;17;;;Nord-Trøndelag;6;Boomr Helse Midt-Norge RHF;2;;;324
2013;Menn;Flatanger;1749;Nord-Trøndelag;17;;;Nord-Trøndelag;6;Boomr Helse Midt-Norge RHF;2;;;582
2013;Menn;Vikna;1750;Nord-Trøndelag;17;;;Nord-Trøndelag;6;Boomr Helse Midt-Norge RHF;2;;;2177
2013;Menn;Nærøy;1751;Nord-Trøndelag;17;;;Nord-Trøndelag;6;Boomr Helse Midt-Norge RHF;2;;;2617
2013;Menn;Leka;1755;Nord-Trøndelag;17;;;Nord-Trøndelag;6;Boomr Helse Midt-Norge RHF;2;;;270
2013;Menn;Inderøy;1756;Nord-Trøndelag;17;;;Nord-Trøndelag;6;Boomr Helse Midt-Norge RHF;2;;;3352
2013;Menn;Bodø;1804;Nordland;18;Bor i Bodø;8;Nordland;3;Boomr Helse Nord RHF;1;;;24960
2013;Menn;Narvik;1805;Nordland;18;Bor i Narvik;5;UNN;2;Boomr Helse Nord RHF;1;;;9432
2013;Menn;Bindal;1811;Nordland;18;Bor i Sandnessjøen;11;Helgeland;4;Boomr Helse Nord RHF;1;;;769
2013;Menn;Sømna;1812;Nordland;18;Bor i Sandnessjøen;11;Helgeland;4;Boomr Helse Nord RHF;1;;;1027
2013;Menn;Brønnøy;1813;Nordland;18;Bor i Sandnessjøen;11;Helgeland;4;Boomr Helse Nord RHF;1;;;3883
2013;Menn;Vega;1815;Nordland;18;Bor i Sandnessjøen;11;Helgeland;4;Boomr Helse Nord RHF;1;;;625
2013;Menn;Vevelstad;1816;Nordland;18;Bor i Sandnessjøen;11;Helgeland;4;Boomr Helse Nord RHF;1;;;257
2013;Menn;Herøy;1818;Nordland;18;Bor i Sandnessjøen;11;Helgeland;4;Boomr Helse Nord RHF;1;;;901
2013;Menn;Alstahaug;1820;Nordland;18;Bor i Sandnessjøen;11;Helgeland;4;Boomr Helse Nord RHF;1;;;3714
2013;Menn;Leirfjord;1822;Nordland;18;Bor i Sandnessjøen;11;Helgeland;4;Boomr Helse Nord RHF;1;;;1136
2013;Menn;Vefsn;1824;Nordland;18;Bor i Mosjøen;10;Helgeland;4;Boomr Helse Nord RHF;1;;;6762
2013;Menn;Grane;1825;Nordland;18;Bor i Mosjøen;10;Helgeland;4;Boomr Helse Nord RHF;1;;;779
2013;Menn;Hattfjelldal;1826;Nordland;18;Bor i Mosjøen;10;Helgeland;4;Boomr Helse Nord RHF;1;;;789
2013;Menn;Dønna;1827;Nordland;18;Bor i Sandnessjøen;11;Helgeland;4;Boomr Helse Nord RHF;1;;;731
2013;Menn;Nesna;1828;Nordland;18;Bor i Rana;9;Helgeland;4;Boomr Helse Nord RHF;1;;;965
2013;Menn;Hemnes;1832;Nordland;18;Bor i Rana;9;Helgeland;4;Boomr Helse Nord RHF;1;;;2340
2013;Menn;Rana;1833;Nordland;18;Bor i Rana;9;Helgeland;4;Boomr Helse Nord RHF;1;;;13073
2013;Menn;Lurøy;1834;Nordland;18;Bor i Sandnessjøen;11;Helgeland;4;Boomr Helse Nord RHF;1;;;982
2013;Menn;Træna;1835;Nordland;18;Bor i Sandnessjøen;11;Helgeland;4;Boomr Helse Nord RHF;1;;;261
2013;Menn;Rødøy;1836;Nordland;18;Bor i Rana;9;Helgeland;4;Boomr Helse Nord RHF;1;;;671
2013;Menn;Meløy;1837;Nordland;18;Bor i Bodø;8;Nordland;3;Boomr Helse Nord RHF;1;;;3270
2013;Menn;Gildeskål;1838;Nordland;18;Bor i Bodø;8;Nordland;3;Boomr Helse Nord RHF;1;;;1018
2013;Menn;Beiarn;1839;Nordland;18;Bor i Bodø;8;Nordland;3;Boomr Helse Nord RHF;1;;;557
2013;Menn;Saltdal;1840;Nordland;18;Bor i Bodø;8;Nordland;3;Boomr Helse Nord RHF;1;;;2388
2013;Menn;Fauske;1841;Nordland;18;Bor i Bodø;8;Nordland;3;Boomr Helse Nord RHF;1;;;4766
2013;Menn;Sørfold;1845;Nordland;18;Bor i Bodø;8;Nordland;3;Boomr Helse Nord RHF;1;;;1018
2013;Menn;Steigen;1848;Nordland;18;Bor i Bodø;8;Nordland;3;Boomr Helse Nord RHF;1;;;1305
2013;Menn;Hamarøy;1849;Nordland;18;Bor i Bodø;8;Nordland;3;Boomr Helse Nord RHF;1;;;928
2013;Menn;Tysfjord;1850;Nordland;18;Bor i Bodø;8;Nordland;3;Boomr Helse Nord RHF;1;;;1072
2013;Menn;Lødingen;1851;Nordland;18;Bor i Harstad;4;UNN;2;Boomr Helse Nord RHF;1;;;1129
2013;Menn;Tjeldsund;1852;Nordland;18;Bor i Harstad;4;UNN;2;Boomr Helse Nord RHF;1;;;638
2013;Menn;Evenes;1853;Nordland;18;Bor i Narvik;5;UNN;2;Boomr Helse Nord RHF;1;;;694
2013;Menn;Ballangen;1854;Nordland;18;Bor i Narvik;5;UNN;2;Boomr Helse Nord RHF;1;;;1302
2013;Menn;Røst;1856;Nordland;18;Bor i Bodø;8;Nordland;3;Boomr Helse Nord RHF;1;;;289
2013;Menn;Værøy;1857;Nordland;18;Bor i Bodø;8;Nordland;3;Boomr Helse Nord RHF;1;;;384
2013;Menn;Flakstad;1859;Nordland;18;Bor i Lofoten;7;Nordland;3;Boomr Helse Nord RHF;1;;;689
2013;Menn;Vestvågøy;1860;Nordland;18;Bor i Lofoten;7;Nordland;3;Boomr Helse Nord RHF;1;;;5450
2013;Menn;Vågan;1865;Nordland;18;Bor i Lofoten;7;Nordland;3;Boomr Helse Nord RHF;1;;;4647
2013;Menn;Hadsel;1866;Nordland;18;Bor i Vesterålen;6;Nordland;3;Boomr Helse Nord RHF;1;;;4117
2013;Menn;Bø;1867;Nordland;18;Bor i Vesterålen;6;Nordland;3;Boomr Helse Nord RHF;1;;;1305
2013;Menn;Øksnes;1868;Nordland;18;Bor i Vesterålen;6;Nordland;3;Boomr Helse Nord RHF;1;;;2278
2013;Menn;Sortland;1870;Nordland;18;Bor i Vesterålen;6;Nordland;3;Boomr Helse Nord RHF;1;;;5118
2013;Menn;Andøy;1871;Nordland;18;Bor i Vesterålen;6;Nordland;3;Boomr Helse Nord RHF;1;;;2518
2013;Menn;Moskenes;1874;Nordland;18;Bor i Lofoten;7;Nordland;3;Boomr Helse Nord RHF;1;;;598
2013;Menn;Tromsø;1902;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;36112
2013;Menn;Harstad;1903;Troms Romsa;19;Bor i Harstad;4;UNN;2;Boomr Helse Nord RHF;1;;;12181
2013;Menn;Kvæfjord;1911;Troms Romsa;19;Bor i Harstad;4;UNN;2;Boomr Helse Nord RHF;1;;;1568
2013;Menn;Skånland;1913;Troms Romsa;19;Bor i Harstad;4;UNN;2;Boomr Helse Nord RHF;1;;;1484
2013;Menn;Ibestad;1917;Troms Romsa;19;Bor i Harstad;4;UNN;2;Boomr Helse Nord RHF;1;;;735
2013;Menn;Gratangen;1919;Troms Romsa;19;Bor i Narvik;5;UNN;2;Boomr Helse Nord RHF;1;;;588
2013;Menn;Lavangen;1920;Troms Romsa;19;Bor i Narvik;5;UNN;2;Boomr Helse Nord RHF;1;;;525
2013;Menn;Bardu;1922;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;2038
2013;Menn;Salangen;1923;Troms Romsa;19;Bor i Narvik;5;UNN;2;Boomr Helse Nord RHF;1;;;1140
2013;Menn;Målselv;1924;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;3486
2013;Menn;Sørreisa;1925;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;1738
2013;Menn;Dyrøy;1926;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;584
2013;Menn;Tranøy;1927;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;748
2013;Menn;Torsken;1928;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;443
2013;Menn;Berg;1929;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;478
2013;Menn;Lenvik;1931;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;5851
2013;Menn;Balsfjord;1933;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;2884
2013;Menn;Karlsøy;1936;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;1219
2013;Menn;Lyngen;1938;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;1532
2013;Menn;Storfjord;1939;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;1003
2013;Menn;Kåfjord;1940;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;1160
2013;Menn;Skjervøy;1941;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;1472
2013;Menn;Nordreisa;1942;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;2480
2013;Menn;Kvænangen;1943;Troms Romsa;19;Bor i Tromsø;3;UNN;2;Boomr Helse Nord RHF;1;;;646
2013;Menn;Vardø;2002;Finnmark Finnmárku;20;Bor i Kirkenes;1;Finnmark;1;Boomr Helse Nord RHF;1;;;1109
2013;Menn;Vadsø;2003;Finnmark Finnmárku;20;Bor i Kirkenes;1;Finnmark;1;Boomr Helse Nord RHF;1;;;3183
2013;Menn;Hammerfest;2004;Finnmark Finnmárku;20;Bor i Hammerfest;2;Finnmark;1;Boomr Helse Nord RHF;1;;;5268
2013;Menn;Kautokeino;2011;Finnmark Finnmárku;20;Bor i Hammerfest;2;Finnmark;1;Boomr Helse Nord RHF;1;;;1519
2013;Menn;Alta;2012;Finnmark Finnmárku;20;Bor i Hammerfest;2;Finnmark;1;Boomr Helse Nord RHF;1;;;10060
2013;Menn;Loppa;2014;Finnmark Finnmárku;20;Bor i Hammerfest;2;Finnmark;1;Boomr Helse Nord RHF;1;;;578
2013;Menn;Hasvik;2015;Finnmark Finnmárku;20;Bor i Hammerfest;2;Finnmark;1;Boomr Helse Nord RHF;1;;;556
2013;Menn;Kvalsund;2017;Finnmark Finnmárku;20;Bor i Hammerfest;2;Finnmark;1;Boomr Helse Nord RHF;1;;;552
2013;Menn;Måsøy;2018;Finnmark Finnmárku;20;Bor i Hammerfest;2;Finnmark;1;Boomr Helse Nord RHF;1;;;663
2013;Menn;Nordkapp;2019;Finnmark Finnmárku;20;Bor i Hammerfest;2;Finnmark;1;Boomr Helse Nord RHF;1;;;1679
2013;Menn;Porsanger;2020;Finnmark Finnmárku;20;Bor i Hammerfest;2;Finnmark;1;Boomr Helse Nord RHF;1;;;1990
2013;Menn;Karasjok;2021;Finnmark Finnmárku;20;Bor i Hammerfest;2;Finnmark;1;Boomr Helse Nord RHF;1;;;1401
2013;Menn;Lebesby;2022;Finnmark Finnmárku;20;Bor i Hammerfest;2;Finnmark;1;Boomr Helse Nord RHF;1;;;717
2013;Menn;Gamvik;2023;Finnmark Finnmárku;20;Bor i Kirkenes;1;Finnmark;1;Boomr Helse Nord RHF;1;;;592
2013;Menn;Berlevåg;2024;Finnmark Finnmárku;20;Bor i Kirkenes;1;Finnmark;1;Boomr Helse Nord RHF;1;;;545
2013;Menn;Tana;2025;Finnmark Finnmárku;20;Bor i Kirkenes;1;Finnmark;1;Boomr Helse Nord RHF;1;;;1519
2013;Menn;Nesseby;2027;Finnmark Finnmárku;20;Bor i Kirkenes;1;Finnmark;1;Boomr Helse Nord RHF;1;;;489
2013;Menn;Båtsfjord;2028;Finnmark Finnmárku;20;Bor i Kirkenes;1;Finnmark;1;Boomr Helse Nord RHF;1;;;1145
2013;Menn;Sør-Varanger;2030;Finnmark Finnmárku;20;Bor i Kirkenes;1;Finnmark;1;Boomr Helse Nord RHF;1;;;5097
2014;Kvinner;Halden;101;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;15158
2014;Kvinner;Moss;104;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;16019
2014;Kvinner;Sarpsborg;105;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;27191
2014;Kvinner;Fredrikstad;106;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;39372
2014;Kvinner;Hvaler;111;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;2228
2014;Kvinner;Aremark;118;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;683
2014;Kvinner;Marker;119;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;1788
2014;Kvinner;Rømskog;121;Østfold;1;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;319
2014;Kvinner;Trøgstad;122;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;2624
2014;Kvinner;Spydeberg;123;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;2815
2014;Kvinner;Askim;124;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;7784
2014;Kvinner;Eidsberg;125;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;5667
2014;Kvinner;Skiptvet;127;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;1844
2014;Kvinner;Rakkestad;128;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;4006
2014;Kvinner;Råde;135;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;3527
2014;Kvinner;Rygge;136;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;7623
2014;Kvinner;Våler;137;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;2476
2014;Kvinner;Hobøl;138;Østfold;1;;;Østfold;14;Boomr Helse Sør-Øst RHF;4;;;2612
2014;Kvinner;Vestby;211;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;8108
2014;Kvinner;Ski;213;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;14916
2014;Kvinner;Ås;214;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;9094
2014;Kvinner;Frogn;215;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;7956
2014;Kvinner;Nesodden;216;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;9364
2014;Kvinner;Oppegård;217;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;13470
2014;Kvinner;Bærum;219;Akershus;2;;;Vestre Viken;20;Boomr Helse Sør-Øst RHF;4;;;61085
2014;Kvinner;Asker;220;Akershus;2;;;Vestre Viken;20;Boomr Helse Sør-Øst RHF;4;;;30017
2014;Kvinner;Aurskog-Høland;221;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;7770
2014;Kvinner;Sørum;226;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;8438
2014;Kvinner;Fet;227;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;5448
2014;Kvinner;Rælingen;228;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;8536
2014;Kvinner;Enebakk;229;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;5274
2014;Kvinner;Lørenskog;230;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;17432
2014;Kvinner;Skedsmo;231;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;25899
2014;Kvinner;Nittedal;233;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;11281
2014;Kvinner;Gjerdrum;234;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;3035
2014;Kvinner;Ullensaker;235;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;16459
2014;Kvinner;Nes;236;Akershus;2;;;Innlandet;19;Boomr Helse Sør-Øst RHF;4;;;10103
2014;Kvinner;Eidsvoll;237;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;11547
2014;Kvinner;Nannestad;238;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;5788
2014;Kvinner;Hurdal;239;Akershus;2;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;;;1343
2014;Kvinner;Oslo;301;Oslo;3;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;Grorud;10;13866
2014;Kvinner;Oslo;301;Oslo;3;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;Stovner;11;15645
2014;Kvinner;Oslo;301;Oslo;3;;;Akershus;15;Boomr Helse Sør-Øst RHF;4;Alna;12;24587
2014;Kvinner;Oslo;301;Oslo;3;;;OUS;16;Boomr Helse Sør-Øst RHF;4;Nordre Aker;8;24809
2014;Kvinner;Oslo;301;Oslo;3;;;OUS;16;Boomr Helse Sør-Øst RHF;4;Bjerke;9;15210
2014;Kvinner;Oslo;301;Oslo;3;;;OUS;16;Boomr Helse Sør-Øst RHF;4;Østensjø;13;25639
2014;Kvinner;Oslo;301;Oslo;3;;;OUS;16;Boomr Helse Sør-Øst RHF;4;Nordstrand;14;25528
2014;Kvinner;Oslo;301;Oslo;3;;;OUS;16;Boomr Helse Sør-Øst RHF;4;Søndre Nordstrand;15;18934
2014;Kvinner;Oslo;301;Oslo;3;;;OUS;16;Boomr Helse Sør-Øst RHF;4;Marka;17;784
2014;Kvinner;Oslo;301;Oslo;3;;;OUS;16;Boomr Helse Sør-Øst RHF;4;Uoppgitt bydel;99;1554
2014;Kvinner;Oslo;301;Oslo;3;;;Lovisenberg;17;Boomr Helse Sør-Øst RHF;4;Gamle Oslo;1;23877
